Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.59467362,0.6159090779999999,0.652327306,0.736123834,0.8487324479999999,0.895254509,0.8380361479999999,0.604816785,0.6862181820000001,0.5756073629999999,0.618800122,0.642635851,0.695630911,0.634739663,0.681689186,0.793611909,0.860471488,0.9229513420000001,0.9359416709999999,0.9981427829999999,1.0258652879999999,1.127434172,1.218706363,1.199538935,1.306326444,1.273535128,1.444838148,1.4097566080000001,1.366369746,1.288799227,1.322777217,1.339789275,1.353604755,1.520286484,1.365097016,1.502382335,1.571310296,1.6356816619999999,1.8142867169999999,1.827177043,2.021660576,1.761296175,1.7522159419999999,1.999994134,2.001962275,2.1778053809999998,2.28491226,2.377408257,2.453080477,2.50693511,2.41019138,2.528167325,2.471928185,2.376329652,2.198980246
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.469097495,8.212562535,8.009369182,7.94637961,8.09617367,8.283789775,8.159639555,8.290429954,8.17677622,8.207013725,8.378061505,8.335929408,8.412746122,8.444274972999999,8.351671649,8.317244789,8.131036132,7.905203821000001,7.284917548999999,7.4256342570000005,7.1612675910000005,6.996653435,6.84398703,6.474920547999999
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280482252,0.302600934,0.32476537699999997,0.27374760800000003,0.18310985300000002,0.187666155,0.17941576899999997,0.18035505699999999,0.16739016,0.19422539600000002,0.19957119399999998,0.193096913,0.137963994,0.139499082,0.09789904,0.11910445900000001,0.11692068,0.132758694,,,
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.606592711,1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.4077357090000002,2.647227559,2.93409754,2.897101868,3.457969859,3.75994979,4.190966866,4.440462955,4.89498864,5.079852145,5.491294602999999,5.358942976,5.438594323999999,5.478315887000001,5.734778953999999,5.48982234,5.525887107999999,5.367036187,5.190482538,5.230998485,4.93636136,4.934193197,5.134110768999999,5.837882861000001,5.624190007,5.790484006,5.973836221,5.5702888029999995,5.901638792999999,6.082242269,5.848744212000001,6.2928027339999995,6.5022035,6.991264687,7.2578243460000005,7.290748327999999,7.591280782,7.611166445,7.908050681000001,8.097058048,7.88419571,7.920890716000001,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.084398353,5.0338244869999995
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57605126,13.05673945,13.02054613,12.19581745,12.96252174,12.93833023,11.76694109,10.90411323,10.63625164,11.21670899,10.79350419,12.49335386,12.68399031,12.36701519,12.00996206,13.95488409,13.08183443,10.91432018,13.59968907,14.01673297,13.32400037,15.09371797,14.84881917
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.015892176,0.015042483,0.017054793999999998,0.017719867,0.016683879,0.025801617000000002,0.032177485,0.040882101000000004,0.064096784,0.060333958,0.058202095,0.063320974,0.04673108,0.056497003,0.054570323,0.037157756,0.035511837000000004,0.031192368999999998,0.040256113999999996,0.053430353,0.051680257,0.051674643,0.039892131000000004,0.048177053,0.04212724,0.044488964000000006,0.052583799,0.059355556,0.059495219,0.060854997,0.06276065,0.05991315,0.057439132999999996,0.056580884000000005,0.040420199,0.044725848,0.048351835999999995,0.050034792,0.051272705,0.048844127,0.053348337999999995,0.063550673,0.064136044,0.068745056,0.070957323,0.06671871,0.069804932,0.074245057,0.079084048,0.077619139,0.07509386,0.08580396800000001,0.092622864,0.112072453,0.119124015
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.762158102000001,5.922286132999999,6.209355017999999,6.573989889,6.790271969,6.962248115,7.116020568,7.224616458,7.592302028,8.006266132999999,8.490751291,8.656015669,8.942345588,9.34280705,9.155998472,8.937406127000001,9.478249882,9.405140595,9.675640363,10.0492085,9.729604012000001,9.15257289,8.925997859,8.777502364,8.69949905,8.901775031,8.856205872,8.998802207,8.852280317,9.075032671,8.578956365,8.586203596,8.313844472000001,8.170089621,8.039079607,8.152155974,8.362705907999999,8.156139925,8.156760822,7.991338607,8.013425982000001,8.172648667999999,8.103745058,8.222474447,8.208098253,8.142762936,8.176670834,8.008156168,7.80238627,7.155647741,7.3545205860000005,7.079327762999999,6.917510608,6.7535131889999995,6.379148848
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.283290883,0.285566492,0.294273787,0.290952145,0.299584829,0.388348573,0.47348008399999997,0.509496038,0.681328576,0.7076181659999999,0.6820113,0.666593099,0.604472853,0.620380308,0.59400365,0.592166808,0.730390764,0.6938412890000001,0.67703502,0.794607087,0.738370422,0.683242592,0.66935626,0.7221739509999999,0.7312531529999999,0.757971209,0.774391127,0.80752876,0.8873900090000001,0.881038726,0.741506442,0.7477280890000001,0.766543577,0.773945488,0.8158486620000001,0.8038254020000001,0.773121842,0.7658677190000001,0.784567155,0.781231505,0.7658121370000001,0.7897403209999999,0.75023733,0.800614954,0.8595762240000001,0.846048033,0.799199812,0.719929743,0.801348446,0.820861629,0.8426624770000001,0.8259877859999999,0.841904675,0.8800205740000001,0.886959024
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.409846728,3.348877215,3.7425673660000003,4.279630907,5.024189944,5.549837062999999,6.444050245,6.213386589,7.200890139,8.20434233,8.769643882,8.799132243999999,9.51830728,10.58429033,9.952067699999999,9.785017744,10.85124292,10.59729975,10.92339046,11.40345731,12.18667255,10.73140319,8.925664185,8.562246655,8.65558094,10.13132618,10.84333288,11.68994386,10.54993985,10.59243558,10.37716896,10.71047721,9.415521088,9.948375064,11.24602792,10.32014335,11.95863616,11.66057821,11.05828449,10.7295164,10.12847414,10.9967421,11.86067583,13.26109694,12.83267498,10.41643805,12.57063845,12.09848186,10.63715919,9.955194272,11.57528165,10.54447474,9.075433356,8.681780123,8.660721243
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.49404656,0.41429329299999995,0.547992419,0.55483164,0.944326784,0.74307099,0.677471637,0.729021362,0.79383113,0.849012475,1.000355408,1.0347046,1.067374828,1.138271128,1.186903507,1.081157485,0.8238766340000001,1.281055529,1.167479835,1.351072662,1.252629259,1.66181226,1.2567277959999998,1.043294995,0.83249758,0.814132009,0.842052305,0.660514739,0.765948235,0.870415553,1.117269718,0.912420986,1.004750642,0.99564121,0.9770148120000001,0.983543478,1.047078559,0.99900613,0.96220863,0.973023978,1.039677129,1.297067861,1.092424705,1.284259173,1.6534690369999998,1.334157118,1.471389672,1.38806342,1.060957621,0.9296979809999999,1.419979069,1.25604496,1.213104227,1.30887617,1.3205747079999999
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.793507945,5.927130463999999,6.207578239,6.844149785,6.982957004,7.033701955,6.874765083,7.30642216,7.501194027,8.00297878,8.436868233,8.81155982,9.07734214,9.666680526,9.262230669,8.237752775,9.27004864,8.780463816000001,9.20614423,9.598217534,9.131853937,8.180155178,7.8214047739999994,7.52548753,7.1779232539999995,7.058284444,6.7494525329999995,6.56706621,6.435519509,6.714180737,6.420670907000001,6.67168905,6.217259025,6.089252757000001,5.699231509,5.8641182910000005,6.280953607000001,5.862811599,6.271267469,6.0981578370000005,5.9466654629999995,6.153060599,6.068664472000001,6.115998107999999,6.120078567999999,6.099598855,5.906266386,5.76638517,5.690501415,5.438356727,5.428980862,5.077911491,5.075063887,5.062174035,4.573182147
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.6927382359999998,3.237277517,3.2989597980000003,3.461931471,3.31955341,3.676937669,3.732415493,4.46626774,4.79973822,5.503441495,6.56781721,6.585148089,5.865880177,6.249641852000001,7.342058357000001,8.413191006,7.8863983939999995,9.628314607,9.362260792,11.14537946,9.691248793,10.019810099999999,10.34543074,10.91076063,11.05252427,11.34546771,10.66427936,10.69715364,11.20716514,12.20633717,14.94722024,14.06313083,13.78015329,12.50113636,12.44797838,12.4251086,13.05718876,12.76484833,13.38321168,13.43767177,14.58792162,16.04881539,15.1995227,15.28744737,15.53845834,14.96114735,14.02135047,14.229607000000001,13.00864185,11.86633551,12.99122554,11.6932398,12.13140591,13.91665128,12.23784857
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976294952,0.952614159,0.9681209159999999,0.9887221540000001,0.9815310490000001,1.0138983609999999,1.0841294190000001,1.020349484,1.160529451,1.5740400319999999,1.336782479,1.338872454,1.341874889,1.139506196,1.145026683,1.326119644,1.123145543,1.5520200080000002,1.097098904,1.169550006,1.3108702159999999,1.379076585,1.445435754
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.264455592,0.327302263,0.172630373,0.142058826,0.364047355,0.406288321,0.702908634,1.827464732,3.46693516,2.480154227,3.529558495,4.729010139,4.4676989769999995,8.506731282,8.564258296,8.262822526,8.601652681000001,9.302910836,10.88384298,9.493043893,9.097608341,8.794870697,8.549981418,7.01238099,7.4194668120000005,7.611559057000001,5.824885965,4.587602624,4.808204043,6.228923984,4.725217703999999,4.637060261,4.9091597689999995,4.838359328,4.146172106,4.257369927,4.28587048,4.198840259,4.251779335,4.003618502,3.812587217,3.8027877,3.5326925260000004,3.4954154139999996,3.435279888,3.4837291880000003,2.888232916,2.7652836130000003,2.7161000539999995,2.678457404,2.9332244039999997,2.929968222,2.9055183319999998,2.90571962,2.768265721
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.15075916,11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.710881678,9.870809032999999,9.660929998,9.454695828,9.448399895,9.274846236,9.480231059,9.042720852999999,9.094403913999999,9.047636069,9.199549232999999,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681000001,8.424423982999999,7.574622131,7.857836486,7.079297626000001,7.3558982770000005,7.145844359,6.49744049
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.146690058,2.026478386,1.25134791,0.48645458399999997,0.880982431,0.9791398179999999,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.8773176009999999,1.0184671379999999,1.209497375,1.486837282,1.5729830969999998,1.282085112,1.568937657,1.6083988790000001,2.05730529,2.20691085,2.0811390359999997,2.411541991
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.21994435899999998,0.19599233300000002,0.202357531,0.23598357600000003,0.21963084300000002,0.22114573199999998,0.18262989,0.185683698,0.214550871,0.201312033,0.30540621100000004,0.260051094,0.266842904,0.264726804,0.305829091,0.279368253,0.242918621,0.29473066,0.286857916,0.25197907199999997,0.236952357,0.274094735,0.26493575199999997,0.307352718,0.209693353,0.261553112,0.232540306,0.24371582600000002,0.24906840600000002,0.234953885,0.260957011,0.261623547,0.257527134,0.286044063,0.303371967,0.314836872,0.32646561,0.36151854,0.35497929899999997,0.354443096,0.33206526399999997,0.35628512700000003,0.37250620100000004,0.373214083,0.350161075,0.324620095,0.42319016600000003,0.432928115,0.39221877299999997,0.322460195,0.406162808,0.391342522,0.46156260000000005,0.554930149,0.536533378
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.037744721,2.158328428,2.265071652,2.2136590469999997,2.1609570209999998,1.8306132640000001,2.066924696,2.294067859,2.383404348,2.3440463080000002,2.4395308119999997,2.794485434,2.5199285319999998,2.8806954030000003,2.616882455,2.97545473,2.589166835,2.575312688,2.318646211,3.0379096660000005,2.907241015,1.6924243419999998,0.724202627,1.206924925,1.088309975,1.456748436,1.344387415,1.60270979,2.364281109,2.381006083,4.9037512,6.778652609,7.988290956,8.046281606,9.445024252,9.122798288,9.293627806,9.588808262999999,10.0005844,10.29424672,10.7022771,10.98674061,11.04378012,11.21371375,12.07157637,12.45762818,12.94395591,12.74595509,12.99560064,14.01996602,14.03202868,13.50220027,13.74184338,14.52448937,15.51348493
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.11480487699999999,0.169541827,0.17884586600000002,0.185819195,0.183751222,0.179671185,0.182009583,0.18045694699999998,0.1825807,0.179651167,0.187705017,0.190925082,0.19366946899999998,0.185709099,0.193242275,0.193242592,0.202531906,0.20508929899999997,0.20403860199999999,0.212265973,0.213750432,0.21571603399999997,0.20951583,0.198195779,0.198070095,0.19543806,0.19071944899999999,0.184662295,0.18483921,0.181105185,0.166320537,0.161077346,0.156796627,0.152040084,0.165747451,0.163988773,0.16773627800000002,0.170200413,0.176810242,0.18263452600000002,0.18650251699999998,0.191706204,0.197449478,0.20206248300000001,0.204790633,0.188658482,0.191487708,0.19503142,0.21206712100000003,0.21432613600000003,0.24120149999999999,0.251884294,0.22883261,0.19929667399999998,0.20749262100000002
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.04983312,0.058401484000000004,0.06692949299999999,0.07539992599999999,0.074352495,0.073182475,0.080854035,0.079269538,0.08617893800000001,0.109387836,0.10657858,0.11952567800000001,0.139094995,0.127258549,0.12331853599999999,0.190010939,0.18457744,0.206004889,0.24540048,0.25066777,0.26090186600000004,0.25212380300000004,0.24891316100000002,0.239659675,0.24582515600000002,0.235418579,0.210475235,0.223451578,0.217484135,0.20392152,0.19198785399999999,0.189240995,0.183402775,0.185466868,0.180374006,0.185719123,0.180556721,0.175521575,0.183200912,0.19325509,0.199448144,0.199153086,0.22091220600000003,0.213922821,0.20975665899999998,0.203129198,0.20658864,0.22872350100000002,0.230836248,0.232603869,0.255713888,0.25617469,0.252317681,0.232722215,0.267684889
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.029744861,0.047056935999999994,0.064030135,0.074885404,0.09111110800000001,0.10114901,0.099637263,0.070784989,0.090942644,0.084016622,0.09787912,0.100983675,0.08901805800000001,0.145461998,0.133528406,0.14602618,0.121585501,0.130505851,0.130217693,0.138820537,0.183154483,0.175582285,0.171752727,0.167440374,0.184003841,0.191603419,0.19894187,0.20596386,0.224027742,0.233703921,0.17025822899999998,0.16971041,0.16906567600000003,0.16843213399999998,0.16465491599999998,0.161240395,0.158188532,0.17095904399999998,0.143634341,0.159200488,0.117983091,0.11861584,0.119065529,0.147101654,0.14935812699999998,0.154026758,0.15315194099999999,0.159770201,0.153530325,0.154659665,0.153196262,0.153925624,0.154457589,0.152655821,0.157241167
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.08617319999999999,0.08496719400000001,0.083788415,0.09628354300000001,0.094560096,0.10575495,0.09010840099999999,0.087476145,0.097347629,0.143694507,0.11963525400000001,0.218804903,0.30079464100000003,0.104390775,0.190545827,0.239998922,0.24718669,0.252715089,0.284978629,0.25230494,0.229793401,0.257987951,0.252359635,0.19823197399999998,0.238619759,0.18391400300000002,0.21454481600000003,0.253756667,0.264320476,0.283345165,0.154636567,0.324569247,0.346438961,0.210384395,0.067748491,0.25421345300000003,0.21694125399999997,0.531902041,0.291199687,0.7894202440000001,0.740177399,4.837655253,7.472589574,8.663189901,7.199253053,6.222090617,6.003530597999999,5.78352809,5.18537847,5.08234968,4.9196428569999995,6.162746281,4.925379817,4.764156915,4.733816528999999
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.128920482,1.1697826279999999,1.20320119,1.445674897,1.553764446,1.9912535569999998,2.1652098509999997,2.249413986,2.553669959,2.903833843,2.7483297139999996,3.149595925,3.552052128,4.17251217,4.0413825139999995,4.29709731,4.670280088999999,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.3269664180000005,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.2845216420000005,7.176639815,7.260257729,7.238006236,7.410792356,7.4588796429999995,7.563654136,7.852506912999999,8.185367878,8.050452819,8.47843382,8.636014273999999,8.591970187000001,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.2470073589999995,6.33661459,6.180337268
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.24482302,0.200909489,0.277727887,0.157129084,0.23389960199999998,0.232626003,0.309206851,0.38615852799999995,0.425190791,0.503485351,0.466015716,0.506142167,0.507494624,0.587471964,0.39365767799999996,0.515652042,0.5213535,0.52859709,0.5763587170000001,0.538241803,0.535599124,0.64779402,0.6696565729999999,0.649466062,0.633275429,0.623976538,0.659117462,0.7379754479999999,0.9722624459999999,1.059946939,1.104483658,1.140543679,1.2072676390000001,1.230975027,1.4386902069999998,1.4996459030000002,1.527977301,1.668103875,1.737417209,1.915882968,1.8764601109999999,1.908226885,2.011283056,2.113338217,2.000389651,2.1015551390000002,2.237296507,2.301034889,2.434552102,2.426008668,2.487241705,2.4080228409999997,2.5725770519999998,2.8737973169999997,2.275498308
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.882676922999999,8.70504451,7.543542857,9.066758242,8.387287234,8.793316327000001,9.597580247,9.977040573,12.50497696,9.065412027,8.219137931,9.94440678,11.46412008,11.37518367,11.26028283,10.20254032,4.426961771,14.62346154,7.974979675,11.53330645,11.24936255,10.35388235,10.03974757,6.968003839,10.78529412,9.581071429,6.100242991,4.338040665,9.970492701,8.554122966,9.958938848999999,9.844738739,8.686745027,9.034637681,9.051873874,9.003207885,9.249499106,9.298464286,9.412620321,9.608716578,9.461120996,9.566086957000001,9.522319772000001,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.221738900000002,11.66377295,12.44034101,10.00501672,9.803250536,8.989181988
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.31960813600000004,0.324742058,0.30967336300000003,0.331150406,0.37440989799999996,0.405878495,0.347450995,0.384421102,0.403178318,0.417321195,0.40898151299999996,0.422494672,0.45609399,0.481161858,0.48961915100000003,0.547736398,0.501772029,0.563693885,0.595485719,0.660521281,0.619267576,0.531400305,0.473775147,0.40513543700000004,0.42538291899999997,0.427665211,0.438461504,0.462242514,0.466535483,0.469189815,0.549031916,0.532846371,0.619819718,0.569308416,0.67231177,0.6884109690000001,0.62479024,0.697858139,0.7861973520000001,0.784138563,0.851067438,0.8911542240000001,0.90887707,0.8662589540000001,0.908087138,0.959869359,0.944052806,0.9215487179999999,0.816060283,0.8278549740000001,0.797292859,0.791834915,0.7840161809999999,0.87418049,1.150977994
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.154316313,1.250805228,1.118937463,0.989528972,1.017581074,1.65385937,1.776879888,1.9586385569999998,1.939996735,1.9659372330000002,2.242021239,2.101494499,2.16378742,2.471741954,2.107222771,2.448465558,2.32439156,2.4914037330000003,2.671237786,1.960447225,2.293775708,2.303215168,1.797719284,1.6005946480000002,1.8116957919999999,1.841984074,1.367104057,1.7281962119999998,1.8707912690000001,1.588435826,1.524403714,1.4977622940000002,1.396935576,1.3870168440000001,1.827837572,1.921910281,1.992670579,2.092645725,2.186792831,2.223665988,2.137011633,2.12046186,2.102022386,2.082588843,2.16609282,1.914204217,1.721961417,2.088790951,2.0882296190000003,2.099803807,2.303675813,2.379070885,2.648880414,2.554048974,2.632347952
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.381299037000001,7.432853968,7.678045286000001,7.996966411,8.304900716,8.570526913,8.851045869,9.148769904,9.54834146,10.05780327,10.82677178,10.93658474,11.36218165,11.84257334,11.44840983,10.97479559,11.47692395,11.62040008,11.82168024,12.04200924,11.69168701,11.12246152,10.62685108,10.5247011,10.73041155,10.76742413,10.73045392,10.95538618,11.27630193,11.47178216,11.14567583,11.19816785,11.25503456,11.32146054,11.38888331,11.37184888,11.6065987,11.61536314,11.5418612,11.636054099999999,11.9348937,11.81309501,11.79888063,11.902275099999999,12.037656,11.97119362,11.91169817,11.88297064,11.65239601,10.96010248,11.26903541,11.02889626,10.85609938,10.77242755,10.71038322
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.960982311,1.064878003,1.115011194,1.2423786140000002,1.20538264,1.336178604,1.42340092,1.6272386380000001,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.439194116,2.469816882,2.768511952,3.104833868,3.3751327260000004,3.2223956830000002,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.066314846,5.238943777,5.337148183,4.7916238060000005,4.979010778999999,5.705486596,5.925240637000001,5.183281473,5.112034242,4.525415896,4.731448847,5.975399392000001,6.465887081,6.067468267000001,5.65317561,5.877226465,6.441820882999999,6.148515958,6.439263195,6.133325021,6.321536226,6.3207236479999995,6.044701985,5.791126534,6.193079501000001,6.073287646,6.269078968,6.393600526
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.30219014,0.35158583200000004,0.32491190600000003,0.320925589,0.316835413,0.320431285,0.33408052899999996,0.352480721,0.478293078,0.446293616,0.511581689,0.47571891899999996,0.53310644,0.508860577,0.50942975,0.529130002,0.547034318,0.59716091,0.592767887,0.5418252060000001,0.559278697,0.480497968,0.45103086299999995,0.496653105,0.478355729,0.445399631,0.4190707,0.478781339,0.5355790539999999,0.5667159039999999,0.523188172,0.529203516,0.586263176,0.527757346,0.600971613,0.679567585,0.674925343,0.689742808,0.750926433,0.745833911,0.771138223,0.853598376,0.887475982,0.962390428,1.022605017,1.0244919940000001,0.9292215540000001,1.13892448,1.1015917370000001,0.979841745,0.973269197,1.072227358,1.05625722,1.047014219,1.07522179
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.121564325,0.12509319900000002,0.12236266300000001,0.126312134,0.13407935099999999,0.152796795,0.155431415,0.165120604,0.17994664600000002,0.196265329,0.20728674600000002,0.21685461,0.216512922,0.226201305,0.22497537199999998,0.21867985199999998,0.20740348100000003,0.20917239399999998,0.21200692399999999,0.209770275,0.220937372,0.21134206100000003,0.21051313,0.206473295,0.194942836,0.202196668,0.173975553,0.18796050600000003,0.198087703,0.203867398,0.169466571,0.157572139,0.158455875,0.15904384900000001,0.159507752,0.170772953,0.17389876,0.174699811,0.165523206,0.161359232,0.162257814,0.163942515,0.17039115600000002,0.175683411,0.18471889600000002,0.183977821,0.192717356,0.20049602800000002,0.203015919,0.20326954,0.221203409,0.232659952,0.240601121,0.25459735899999997,0.26534215
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.672742506,3.6100982760000004,3.5463438710000004,3.637940458,3.773076992,4.135400700000001,4.477634303,4.390093105,4.369579304,4.593660811,4.836475676,5.1767468469999995,5.040782609,5.086084421,5.091679054,5.371543282,5.094677245,4.778855554,4.566131051,4.627629816000001,4.21645564,4.123953137,3.9738049060000002
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.073981955,0.07532325200000001,0.075662887,0.060763257,0.07182227299999999,0.071260015,0.069847876,0.05856602,0.05822901900000001,0.06822756599999999,0.081771984,0.08415542599999999,0.080460201,0.08500990900000001,0.09371003300000001,0.094165444,0.128808026,0.132498686,0.13859191099999998,0.135710726,0.132142146,0.131714441,0.138545425,0.146759587,0.146319689,0.147617515,0.129207881,0.136882346,0.15016009800000002,0.149182899,0.139971058,0.137701251,0.123110746,0.088136104,0.039178826,0.115358616,0.129820742,0.168614307,0.149193502,0.15838386,0.159990525,0.1805538,0.20670302100000001,0.193224637,0.21794881100000002,0.22405608100000002,0.22447544,0.25017388,0.247110854,0.23037683399999997,0.21269414600000003,0.218681438,0.224883835,0.23059851,0.270538586
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.544465241,4.883326797,5.02503803,5.579045568,6.1662407539999995,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.8140484379999995,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383852999999,8.085937427000001,7.85827798,7.956129524,7.38591771,7.2593293139999995,6.7136506229999995,6.418858426,5.8244289579999995,5.978002172999999,5.692996711,5.844711547,6.019061436,5.916811704,5.762720947999999,5.743606612000001,5.467296695,5.592875675,5.518941473,5.82981044,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182000001,4.840111448,5.022311649,4.7979000030000005,4.494128944,4.2596598310000005,4.265574976
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.3327669,1.173790202,1.115908202,1.1257567640000001,1.1549258390000001,1.211400778,1.26817034,1.225100168,1.304669705,1.410223085,1.5622353919999998,1.650771479,1.703146414,1.769295461,1.784077911,1.8922325180000001,1.9728476380000002,2.066439547,2.184069461,2.221233375,2.200077195,2.141129387,2.222391303,2.257565103,2.3208608369999997,2.41613842,2.473038931,2.560323215,2.633234503,2.663567382,2.594811441,2.6499553,2.695644852,2.6729218169999998,2.6128175369999997,2.678478476,2.71602361,2.6776165169999997,2.604920894,2.616393702,2.636762693,2.658677956,2.7357978210000002,2.9609636110000004,3.1620686030000003,3.340744077,3.528921043,3.6649814810000003,3.857788845,3.9128982810000004,4.12149214,4.409179593,4.522604103,4.500871037,4.508560406
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.150834956,1.015345563,0.9676972209999999,0.9772002000000001,1.00406911,1.055140081,1.1035031690000001,1.06780536,1.138395896,1.227030181,1.358513745,1.4376787340000001,1.4811393780000002,1.541489495,1.559729964,1.6399240880000001,1.708554885,1.7818173940000002,1.8758811999999998,1.916912425,1.8981620540000002,1.847527616,1.910299446,1.935581195,1.9889667969999998,2.0651473559999998,2.108049758,2.1749044509999997,2.237303295,2.246889359,2.1846273430000003,2.2251924219999997,2.260441721,2.235305362,2.1777321730000003,2.223031712,2.252014365,2.215219366,2.154913011,2.160580069,2.178353399,2.1923639130000003,2.248006772,2.422656599,2.57602115,2.706643591,2.846972754,2.949095394,3.089466525,3.1159190189999997,3.271113157,3.484747291,3.560061852,3.53539851,3.5296606130000003
